"title","logoPath","logoPathV3","jobId","currency","footerPlaceholderLabel","footerPlaceholderColor","companyName","isSaved","tagsAndSkills","placeholders","companyId","jdURL","staticUrl","ambitionBoxData","jobDescription","showMultipleApply","groupId","isTopGroup","createdDate","minExp","maxExp","salary","location","brandingTags","exclusive","hiringFor","jobType"
"Cyber Security Lead","https://img.naukimg.com/logo_images/groups/v1/233492.gif","https://img.naukimg.com/logo_images/groups/v1/233492.gif","180423007238","INR","3 Days Ago","grey","Shell Infotech",false,"IAM,SIEM,Splunk,Cyber  security,Sql Injection,cyber security,injection,sql","[{""type"":""experience"",""label"":""5-8 Yrs""},{""type"":""salary"",""label"":""8-15 Lacs PA""},{""type"":""location"",""label"":""Noida, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)""}]",125195,"https://www.naukri.com/job-listings-cyber-security-lead-shell-infotech-noida-pune-gurgaon-gurugram-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-5-to-8-years-180423007238","shell-infotech-jobs-careers-125195","","Relevant experience in designing and implementing SIEM and SOAR solutions,preferably Splunk<br><br>Well versed in various kinds of cybersecurity attacks such as Phishing,DDoS,MITM,SQL Injection,DNS Spoofing,Ransomware,etc<br><br>Should have superior analytical and problem-solving skills to identify and assess risks,threats,patterns and trends<br><br>Experience 5yrs to 8 Years .",false,233492,0,1681812488191,"5","8","8-15 Lacs PA","Noida, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,,,
"Urgent Hiring | SQL Developer","https://img.naukimg.com/logo_images/groups/v1/19656.gif","https://img.naukimg.com/logo_images/groups/v1/19656.gif","180423003516","INR","4 Days Ago","grey","Infogain",false,"sql,hiring,sql development,psql,development","[{""type"":""experience"",""label"":""6-8 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)""}]",571,"https://www.naukri.com/job-listings-urgent-hiring-sql-developer-infogain-noida-pune-bangalore-bengaluru-mumbai-all-areas-6-to-8-years-180423003516","infogain-jobs-careers-571","https://www.ambitionbox.com/reviews/infogain-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri"," . Good exposure of Joins,functions,indexes,SQL / PSQL<br><br>Good knowledge of generating,debugging,and executing stored procedures",false,19656,0,1681795057651,"6","8","Not disclosed","Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)",,,,
"Urgent Hiring | Data Engineer with Big Data and Cloud","https://img.naukimg.com/logo_images/groups/v1/19656.gif","https://img.naukimg.com/logo_images/groups/v1/19656.gif","180423003458","INR","4 Days Ago","grey","Infogain",false,"Big Data,SQL,azure cloud,hiring,microsoft azure,data,aws,cloud","[{""type"":""experience"",""label"":""6-8 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)""}]",571,"https://www.naukri.com/job-listings-urgent-hiring-data-engineer-with-big-data-and-cloud-infogain-noida-pune-bangalore-bengaluru-mumbai-all-areas-6-to-8-years-180423003458","infogain-jobs-careers-571","https://www.ambitionbox.com/reviews/infogain-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Experience in building and maintaining data pipelines using ETL / ELT tools<br><br> At least 6 years of experience in data engineering and architecture<br><br>Experience with Big Data technologies such as Hadoop,Spark,and Kafka<br><br>Experience in designing and implementing data security and privacy policies",false,19656,0,1681794603375,"6","8","Not disclosed","Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)",,,,
"Urgent Hiring | Data Lead with Snowflake","https://www.naukri.com/hotjobs/images/v3/infogain.gif","https://www.naukri.com/hotjobs/images/v3/infogain.gif","180423003135","INR","4 Days Ago","grey","Infogain",false,"Snowflake,SQL,etl,hiring,data","[{""type"":""experience"",""label"":""8-12 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)""}]",571,"https://www.naukri.com/job-listings-urgent-hiring-data-lead-with-snowflake-infogain-noida-pune-bangalore-bengaluru-mumbai-all-areas-8-to-12-years-180423003135","infogain-jobs-careers-571","https://www.ambitionbox.com/reviews/infogain-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Experience in leading the design and development of data pipelines using ETL / ELT tools<br><br>Experience in designing and implementing data security and privacy policies",false,19656,0,1681792122241,"8","12","Not disclosed","Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)",,,,
"Infogain India is Hiring For Java GCP Architect Role","https://www.naukri.com/hotjobs/images/v3/infogain.gif","https://www.naukri.com/hotjobs/images/v3/infogain.gif","150423005423","INR","3 Days Ago","grey","Infogain",false,"Java Architecture,GCP,CI/CD,Kubernates,Microservices,continuous integration,hiring,java","[{""type"":""experience"",""label"":""12-15 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)""}]",571,"https://www.naukri.com/job-listings-infogain-india-is-hiring-for-java-gcp-architect-role-infogain-noida-pune-bangalore-bengaluru-mumbai-all-areas-12-to-15-years-150423005423","infogain-jobs-careers-571","https://www.ambitionbox.com/reviews/infogain-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","We are having Immediate requirement for Java GCP Architecture Role in Infogain India Pvt Ltd.",false,19656,0,1681839960853,"12","15","Not disclosed","Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)",,,,
"Infogain India is hiring For Tableau Developer/Lead","https://www.naukri.com/hotjobs/images/v3/infogain.gif","https://www.naukri.com/hotjobs/images/v3/infogain.gif","120423011256","INR","3 Days Ago","grey","Infogain",false,"Visualization,tableau,SQL,data visualization,leadership,hiring,development","[{""type"":""experience"",""label"":""6-11 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)""}]",571,"https://www.naukri.com/job-listings-infogain-india-is-hiring-for-tableau-developer-lead-infogain-noida-pune-bangalore-bengaluru-mumbai-all-areas-6-to-11-years-120423011256","infogain-jobs-careers-571","https://www.ambitionbox.com/reviews/infogain-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","<p> </p><p><strong>Greeting form Infogain!</strong><br /></p><p>We are having Immediate requirement for Tableau Developer/Lead in Infogain India Pvt Ltd. Please Find the Job Description below & If you are interested please share your updated Resume with details:-</p><p>Mode of Hiring-Permanent</p><p>Experince-6-12Yrs</p><p>Skills Required- Tableau+SQL+ Visualization</p><p>Notice Period-Immediate to 15 Days Max</p><p>Location- Bangalore/pune/Mumbai/Noida</p><br /><p>Job Description:</p><p>Data Engineer - Visualization</p><p>Job Requirements</p><p>The candidate must have experience using one or more of the following software/tools.</p><p>Tableau and SQL</p><p>Optional skills</p><p> Experience with big data tools Python, Hive</p><p> Experience with relational SQL and NoSQL databases</p><p> Ability to clearly explain technical concepts and analysis implications to a wide audience.</p><p>Ability to work effectively in a fast-paced environment.</p><p>Excellent written and verbal communication skills in English.</p><p>Self-starter with a high degree of self-management and commitment to delivery timelines</p><p> Proven interpersonal, communication, and presentation skills.</p><p>Nice to have.</p><p> Familiarity with agile DevOps framework and processes</p><p>Certifications would be a definite plus to supplement work experience.</p><br /><p>Kindly share your update word formatted /pdf profile with the details below on arti.sharma@infogain.com</p><p>Total exp-</p><p>Exp in Tableau</p><p>Exp in SQL-</p><p>Exp in Visualization</p><p>Current CTC:</p><p>Exp CTC</p><p>Holding offer (If Applicable)</p><p>NP -</p><p>Current Location-</p><p>Preferred Location-</p><br /><p><strong>About Infogain:</strong></p><p>Infogain is a Silicon Valley headquartered company with expertise in software platform engineering and deep domain skills in travel, retail, insurance, automotive, and high technology. We accelerate the delivery of digital customer engagement systems using digital technologies such as cloud, microservices, robotic process automation, and artificial intelligence for our clients.</p><p>Our unique engagement approach of Listen-Curate-Deliver helps to accelerate the innovation journey of 5 of the worlds largest 50 companies and 24 of the Fortune 500, with several relationships of over 10 years.</p><p>We deliver positive business outcomes using rapid prototyping and a solid foundation of DevOps-based software platform engineering that ensure high-quality and on-time delivery.</p><p>Our 6000 global employees across the US, UK, Singapore, Middle East and India focus on client value creation, delivery excellence and innovation. Our locations in India have 2700 employees spanning Noida, Pune, Mumbai and Bangalore.</p><p>Infogain maintains both strategic and technology partnerships with leading enterprise software providers to deliver value-added solutions. We engage with the world's largest, as well as mid-size, and startup, software providers for building product capability, product marketing, customization, professional services and post-implementation support</p>",false,19656,0,1681837593543,"6","11","Not disclosed","Temp. WFH - Noida, Pune, Bangalore/Bengaluru, Mumbai (All Areas)",,,,
"Embedded Firmware Engineer",,,"210423907349","INR","1 Day Ago","green","Smart Lion",false,"Embedded C++,RTOS,firmware,embedded firmware,gui,embedded c,development,process","[{""type"":""experience"",""label"":""4-9 Yrs""},{""type"":""salary"",""label"":""6-16 Lacs PA""},{""type"":""location"",""label"":""Pune, Ahmedabad, Mumbai (All Areas)""}]",3523378,"https://www.naukri.com/job-listings-embedded-firmware-engineer-smart-lion-pune-ahmedabad-mumbai-all-areas-4-to-9-years-210423907349","smart-lion-jobs-careers-2524176","","Linux Kernel programming skills,device driver embedded systems experience is must <br><br>and other general-purpose microcontroller Working experience of architecting embedded systems <br><br>Good Debugging skills and hands on with coding and tool usage <br><br>experience of on bare metal,RTOS,device driver development is an added advantage",false,1273040,0,1682075549396,"4","9","6-16 Lacs PA","Pune, Ahmedabad, Mumbai (All Areas)",,,,
"CRM Technical Lead",,,"210423907347","INR","1 Day Ago","green","Smart Lion",false,"CRM,dynamics nav,sharepoint,ms office,sales,technical analysis,crm application,development","[{""type"":""experience"",""label"":""4-9 Yrs""},{""type"":""salary"",""label"":""5-15 Lacs PA""},{""type"":""location"",""label"":""Pune, Ahmedabad, Mumbai (All Areas)""}]",3523378,"https://www.naukri.com/job-listings-crm-technical-lead-smart-lion-pune-ahmedabad-mumbai-all-areas-4-to-9-years-210423907347","smart-lion-jobs-careers-2524176","","Designing of the Product as per the requirement",false,1273040,0,1682075548056,"4","9","5-15 Lacs PA","Pune, Ahmedabad, Mumbai (All Areas)",,,,
"Business Central - Technical // Navision",,,"210423907345","INR","1 Day Ago","green","Smart Lion",false,"Dynamics NAV,dynamics,navision,dynamics ax x++,development,microsoft,crm,microsoft dynamics ax","[{""type"":""experience"",""label"":""3-8 Yrs""},{""type"":""salary"",""label"":""6-16 Lacs PA""},{""type"":""location"",""label"":""Pune, Ahmedabad, Mumbai (All Areas)""}]",3523378,"https://www.naukri.com/job-listings-business-central-technical-navision-smart-lion-pune-ahmedabad-mumbai-all-areas-3-to-8-years-210423907345","smart-lion-jobs-careers-2524176","","Develop applications solutions within the Microsoft Dynamics NAV or Business Central.
Undertake the design, coding, testing, releasing the code, and NAV/BC Client support
Ensure that all application development deliverables are quality assuredUpgrade knowledge will add the value like (NAV 2013 to NAV 2016 and higher) OR NAV 2018 to Business Central Upgrade
Create and maintain appropriate systems documentation, processing and servicing call",false,1273040,0,1682075546676,"3","8","6-16 Lacs PA","Pune, Ahmedabad, Mumbai (All Areas)",,,,
"Principal Consultant","https://img.naukimg.com/logo_images/groups/v1/2114.gif","https://img.naukimg.com/logo_images/groups/v1/2114.gif","200423904846","INR","2 Days Ago","grey","Tech Mahindra",false,"consulting,sfdc,salesforce lightning,lightning,SFDC Lightning","[{""type"":""experience"",""label"":""13-23 Yrs""},{""type"":""salary"",""label"":""35-45 Lacs PA""},{""type"":""location"",""label"":""Mumbai, Pune""}]",100007,"https://www.naukri.com/job-listings-principal-consultant-tech-mahindra-mumbai-pune-13-to-23-years-200423904846","tech-mahindra-jobs-careers-1066","https://www.ambitionbox.com/reviews/tech-mahindra-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","TO provide solution advisory TO customers, solution conceptualization, competency management AND project delivery. Lead, review AND contribute TO green field projects. Evaluate alternatives, design & recommend viable business solutions within the respective domain. Analyse market trends AND identify opportunities that have business potential. Participate IN account mining IN existing accounts. Plan RESOURCE requirements ON a continual basis. Lead the delivery OF multiple projects IN the chosen competencies. Proactively build relationship WITH customer. Independently perform a gap analysis (especially IN RFPs) OF the application OR products. Track & implement regulatory compliance requirements. Actively contribute TO the capability development BY leading internal/external knowledge sharing sessions, mentoring teams IN area OF specialization/application. Exhibit Thought Leadership BY contributing TO Seminars, Conferences & writing White Papers. Build a highly engaged team TO ensure associate retention.<p>Tech Mahindra represents the connected world, offering innovative and customer-centric information technology experiences, enabling Enterprises, Associates and the Society to Rise . We are a USD 4.9 billion company with 121,840+ professionals across 90 countries, helping over 935 global customers including Fortune 500 companies. Our convergent, digital, design experiences, innovation platforms and reusable assets connect across a number of technologies to deliver tangible business value and experiences to our stakeholders. Tech Mahindra is the highest ranked Non-U.S. company in the Forbes Global Digital 100 list (2018) and in the Forbes Fab 50 companies in Asia (2018).</p>",false,2114,0,1681970319000,"13","23","35-45 Lacs PA","Mumbai, Pune",,,,
"Software Engineer - Java","https://img.naukimg.com/logo_images/groups/v1/120160.gif","https://img.naukimg.com/logo_images/groups/v1/120160.gif","200423500528","INR","1 Day Ago","green","Baker Hughes",false,"automation,spring batch,computer science,nosql,performance,rdbms,multithreading,engineering","[{""type"":""experience"",""label"":""4-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kochi/Cochin, Mumbai, Pune""}]",1776346,"https://www.naukri.com/job-listings-software-engineer-java-baker-hughes-the-network-kochi-cochin-mumbai-pune-4-to-6-years-200423500528","baker-hughes-jobs-careers-158913","https://www.ambitionbox.com/reviews/baker-hughes-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","To be successful in this role you will:  . Be a graduate in Computer Science or Software Engineering with significant experience in software development. Have a minimum of 4+ years of experience in Java / J2EE,Java 8,<br><br>Spring Batch,OPCUA,WITSML,Okta,Java performance tuning<br><br>Preferred to have experience in cloud (AWS/ Azure),Docker,Kubernetes . <br><br>experience",false,120160,0,1681995260000,"4","6","Not disclosed","Kochi/Cochin, Mumbai, Pune",,,,
"Senior Software Engineer | .NET Architect | Cygnet Infotech","https://img.naukimg.com/logo_images/groups/v1/307980.gif","https://img.naukimg.com/logo_images/groups/v1/307980.gif","190423905568","INR","2 Days Ago","grey","Cygnet Infotech",false,"C#,.Net Core,senior,software,rabbitmq,core,architecture,docker","[{""type"":""experience"",""label"":""5-9 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Hybrid - Indore, Pune, Ahmedabad, Vadodara, Mumbai (All Areas)""}]",14102,"https://www.naukri.com/job-listings-senior-software-engineer-net-architect-cygnet-infotech-cygnet-infotech-indore-pune-ahmedabad-vadodara-baroda-mumbai-all-areas-5-to-9-years-190423905568","cygnet-infotech-jobs-careers-14102","https://www.ambitionbox.com/reviews/cygnet-infotech-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","The candidate should be able to work independently and as part of a team and be able to communicate effectively with both technical and non-technical stakeholders<br><br>Experience with message queues and message brokers such as RabbitMQ. <br><br>Strong experience in C# and the .NET ecosystem. <br><br>Experience with DDD,CQRS,Clean Architecture,and TDD. <br><br>Experience with Git and Gitflow.",false,307980,0,1681890670900,"5","9","Not disclosed","Hybrid - Indore, Pune, Ahmedabad, Vadodara, Mumbai (All Areas)",,,,
"Job Opening For React Native Developers",,,"180423010046","INR","3 Days Ago","grey","Deltacubes",false,"React Native,development,react.js,native","[{""type"":""experience"",""label"":""5-10 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Hybrid - Pune, Ahmedabad, Mumbai (All Areas)""}]",4641338,"https://www.naukri.com/job-listings-opening-for-react-native-developers-deltacubes-pune-ahmedabad-mumbai-all-areas-5-to-10-years-180423010046","deltacubes-jobs-careers-4641338","https://www.ambitionbox.com/reviews/deltacubes-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","How many years of experience do you have with React Native?.",false,6205893,0,1681826480565,"5","10","Not disclosed","Hybrid - Pune, Ahmedabad, Mumbai (All Areas)",,,,
"Job Alert || PHP || MNCs || Pune",,,"180423008808","INR","3 Days Ago","grey","NR Consulting",false,"php,symfony,doctrine,jquery,cs,behat,css,html","[{""type"":""experience"",""label"":""6-10 Yrs""},{""type"":""salary"",""label"":""10-18 Lacs PA""},{""type"":""location"",""label"":""Hybrid - Kolkata, Indore, Navi Mumbai, Pune, Ahmedabad, Delhi / NCR, Mumbai (All Areas)""}]",5532974,"https://www.naukri.com/job-listings-alert-php-mncs-pune-nr-consulting-kolkata-indore-navi-mumbai-pune-ahmedabad-delhi-ncr-mumbai-all-areas-6-to-10-years-180423008808","nr-consulting-jobs-careers-1387690","","Mandatory Skills: * Good knowledge in OOPS,PHP,Symfony Web Framework 3 / 4/5,MY SQL Server. REST API Development . Good understanding of Docker container with php,Apache web server,Phing,Kibana,Behat testing Composer,Webpack . React JS/ Node JS,ELK and Doctrine. CI / CD experience: Any of GitHub Action or Jenkins or Concourse . UI expertise: Java Script,CSS,HTML,JQuery .",false,989696,0,1681819343189,"6","10","10-18 Lacs PA","Hybrid - Kolkata, Indore, Navi Mumbai, Pune, Ahmedabad, Delhi / NCR, Mumbai (All Areas)",,,"Hiring for Fortune 500 client",
"Freshers Hiring || Trainee Engineer For IBM","https://img.naukri.com/logo_images/v3/1305772.gif","https://img.naukri.com/logo_images/v3/1305772.gif","140423007067","INR","7 Days Ago","grey","Evision Technoserve",false,"Civil Engineering,Mechanical Engineering,Electrical Engineering,civil,production planning,automation,maintenance,software testing","[{""type"":""experience"",""label"":""0-2 Yrs""},{""type"":""salary"",""label"":""2.5-3.5 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Mumbai, Nagpur, Pune, Ahmedabad, Delhi / NCR""}]",1305772,"https://www.naukri.com/job-listings-freshers-hiring-trainee-engineer-for-ibm-evision-technoserve-kolkata-mumbai-nagpur-pune-ahmedabad-delhi-ncr-0-to-2-years-140423007067","evision-technoserve-jobs-careers-1305772","","Freshers Hiring Trainee Engineer 

Company : IBM

Salary: 25 K

Dail HR Timing 10 AM to 5 PM

Sania: 9279700716

Anamika : 9811722023

Nandini : 9304430757

Deepthi : 7829726356

Evision Technoserve (ISO 9001-2015) Hiring Fresher",false,926932,0,1681473184245,"0","2","2.5-3.5 Lacs PA","Kolkata, Mumbai, Nagpur, Pune, Ahmedabad, Delhi / NCR",,,"IBM",
"Fresher Hiring l Job Internship l Wipro ","https://img.naukri.com/logo_images/v3/1305772.gif","https://img.naukri.com/logo_images/v3/1305772.gif","140423006889","INR","7 Days Ago","grey","Evision Technoserve",false,"Network Engineering,Civil Engineering,Mechanical Engineering,Electrical Engineering,civil,production engineering,networking,puc","[{""type"":""experience"",""label"":""0-0 Yrs""},{""type"":""salary"",""label"":""2.5-3.5 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Indore, Pune, Lucknow, Ahmedabad, Jaipur, Delhi / NCR, Raipur, Mumbai (All Areas)""}]",1305772,"https://www.naukri.com/job-listings-fresher-hiring-l-internship-l-wipro-evision-technoserve-kolkata-indore-pune-lucknow-ahmedabad-jaipur-delhi-ncr-raipur-mumbai-all-areas-0-to-0-years-140423006889","evision-technoserve-jobs-careers-1305772","","Evision Technoserve (ISO 9001-2015) Fresher Hiring<br><br>Any Graduate BE,B-Tech,MCA,BCA,BSc,MSc,BBA,Bcom etc. Ready to Work in 24* 7 in MNC Work Environment",false,926932,0,1681471934292,"0","0","2.5-3.5 Lacs PA","Kolkata, Indore, Pune, Lucknow, Ahmedabad, Jaipur, Delhi / NCR, Raipur, Mumbai (All Areas)",,,"Wipro",
"Fresher II Technical Support Engineer II Infosys","https://img.naukri.com/logo_images/v3/1305772.gif","https://img.naukri.com/logo_images/v3/1305772.gif","140423006775","INR","7 Days Ago","grey","Evision Technoserve",false,"Civil Engineering,Production Engineering,Telecommunication,Mechanical Engineering,Electrical Engineering,development,site engineering,mechanical","[{""type"":""experience"",""label"":""0-0 Yrs""},{""type"":""salary"",""label"":""2.5-3.5 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Indore, Pune, Lucknow, Ahmedabad, Jaipur, Delhi / NCR, Raipur, Mumbai (All Areas)""}]",1305772,"https://www.naukri.com/job-listings-fresher-ii-technical-support-engineer-ii-infosys-evision-technoserve-kolkata-indore-pune-lucknow-ahmedabad-jaipur-delhi-ncr-raipur-mumbai-all-areas-0-to-0-years-140423006775","evision-technoserve-jobs-careers-1305772","","Fresher Technical Support Engineer <br><br>Evision Technoserve (ISO 9001-2015) Hiring Fresher Any Graduate BE,B-Tech,MCA,BCA,BSc,MSc,BBA,Bcom etc. Ready to Work in 24* 7 in MNC Work Environment <br><br>Basis Networking,Windows Exposer Required",false,926932,0,1681471088267,"0","0","2.5-3.5 Lacs PA","Kolkata, Indore, Pune, Lucknow, Ahmedabad, Jaipur, Delhi / NCR, Raipur, Mumbai (All Areas)",,,"Infosys",
"Fresher Hiring Trainee Engineer ME,EEE, Civil and ECE | HCL","https://img.naukri.com/logo_images/v3/1305772.gif","https://img.naukri.com/logo_images/v3/1305772.gif","130423007924","INR","8 Days Ago","grey","Evision Technoserve",false,"Network Engineering,Civil Engineering,Mechanical Engineering,Electrical Engineering,software testing,rf,software development,development","[{""type"":""experience"",""label"":""0-0 Yrs""},{""type"":""salary"",""label"":""2.5-3.5 Lacs PA""},{""type"":""location"",""label"":""Kolkata, Mumbai, Indore, Nagpur, Pune, Lucknow, Ahmedabad, Jaipur, Raipur""}]",1305772,"https://www.naukri.com/job-listings-fresher-hiring-trainee-engineer-me-eee-civil-and-ece-hcl-evision-technoserve-kolkata-mumbai-indore-nagpur-pune-lucknow-ahmedabad-jaipur-raipur-0-to-0-years-130423007924","evision-technoserve-jobs-careers-1305772","","Fresher Hiring II Trainee Engineer <br><br>Evision Technoserve (ISO 9001-2015) Hiring Fresher Any Graduate BE,B-Tech,MCA,BCA,BSc,MSc,BBA,Bcom etc. Ready to Work in 24* 7 in MNC Work Environment",false,926932,0,1681384922573,"0","0","2.5-3.5 Lacs PA","Kolkata, Mumbai, Indore, Nagpur, Pune, Lucknow, Ahmedabad, Jaipur, Raipur",,,"HCL",
"Java Solution Architect","https://img.naukimg.com/logo_images/groups/v1/1402790.gif","https://img.naukimg.com/logo_images/groups/v1/1402790.gif","220223007532","INR","8 Days Ago","grey","CGI",false,"Java,Java Architecture,microservices,j2ee,rfi,architecture,rfp,kafka","[{""type"":""experience"",""label"":""10-15 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Hybrid - Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru""}]",217,"https://www.naukri.com/job-listings-java-solution-architect-cgi-mumbai-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-10-to-15-years-220223007532","cgi-jobs-careers-217","https://www.ambitionbox.com/reviews/cgi-group-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Experience of working with Agile methodology environment is preferred <br><br>Experiences: Required & optional:  . Professional good verbal and written communication skills <br><br>Experience in application solution architecture and design <br><br>Solution Architect experience in Financial Services industry is added advantage <br><br>Hands-on experience in software development",false,1402790,0,1681394258783,"10","15","Not disclosed","Hybrid - Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","[{""id"":""1"",""label"":""Women""}]",false,,
"Java Developer",,,"210423500783","INR","1 Day Ago","green","RCG Global Services",false,"program,java,stored procedures,jms,development,multithreading,java development,mysql","[{""type"":""experience"",""label"":""4-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru""}]",7060017,"https://www.naukri.com/job-listings-java-developer-rcg-global-services-india-private-limited-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-6-years-210423500783","rcg-global-services-jobs-careers-1636986","https://www.ambitionbox.com/reviews/rcg-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Experience working on full product life cycle development,including design,programming,testing,documentation,implementation,and maintenance<br><br>Experience required - 3 plus<br><br> Proficient in Java,with a good knowledge of its ecosystems . <br><br> Should be a self-starter,fantastic team player,and collaborator. .",false,6449511,0,1682089958000,"4","6","Not disclosed","Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",,,,
"UI/UX Developer",,,"200423501520","INR","1 Day Ago","green","RCG Global Services",false,"time managements,javascript,development,ui/ux,cs,time,ui,ux","[{""type"":""experience"",""label"":""4-6 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru""}]",7060017,"https://www.naukri.com/job-listings-ui-ux-developer-rcg-global-services-india-private-limited-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-6-years-200423501520","rcg-global-services-jobs-careers-1636986","https://www.ambitionbox.com/reviews/rcg-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Looking for 4 plus years of experience in UI / UX . Proficiency in creating responsive and mobile-friendly designs that ensure optimal user experience across devices",false,6449511,0,1681996201000,"4","6","Not disclosed","Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",,,,
"Principal Security Engineer","https://img.naukimg.com/logo_images/groups/v1/531242.gif","https://img.naukimg.com/logo_images/groups/v1/531242.gif","200423500333","INR","1 Day Ago","green","Allscripts",false,"directory,analytics,auditing,cisco,soc,active directory,security,microsoft windows","[{""type"":""experience"",""label"":""4-9 Yrs""},{""type"":""salary"",""label"":""Not disclosed""},{""type"":""location"",""label"":""Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru""}]",1616248,"https://www.naukri.com/job-listings-principal-security-engineer-allscripts-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-9-years-200423500333","allscripts-jobs-careers-757991","https://www.ambitionbox.com/reviews/allscripts-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri","Detection engineering experience: The candidate should have experience in designing,implementing,and managing correlation rules / analytics rules / detection rules to identify and prevent security threats in a variety of toolsets including perimeter,SIEM,and EDR solutions<br><br>Required) .",false,531242,0,1681995244000,"4","9","Not disclosed","Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",,,,
